"",,Life,,,,Life,
50,6.6159,.92622,.07378,105,1.3537,.18951,.81049
51,6.5767,.92074,.07926,106,1.2386,.17341,.82659
52,6.5353,.91494,.08506,107,1.0961,.15345,.84655
53,6.4915,.90880,.09120,108,.8627,.12078,.87922
54,6.4452,.90233,.09767,109,.4386,.06140,.93860
"",,Life,,,,Life,
Age,Annuity,Estate,Remainder,Age,Annuity,Estate,Remainder
0,6.9581,.98805,.01195,55,6.3199,.89742,.10258
1,7.0165,.99634,.00366,56,6.2696,.89029,.10971
2,7.0183,.99660,.00340,57,6.2166,.88276,.11724
3,7.0186,.99663,.00337,58,6.1611,.87487,.12513
4,7.0180,.99656,.00344,59,6.1032,.86666,.13334
5,7.0168,.99639,.00361,60,6.0432,.85813,.14187
6,7.0153,.99617,.00383,61,5.9807,.84925,.15075
7,7.0133,.99588,.00412,62,5.9151,.83994,.16006
8,7.0109,.99555,.00445,63,5.8463,.83018,.16982
9,7.0080,.99513,.00487,64,5.7744,.81996,.18004
10,7.0044,.99462,.00538,65,5.6992,.80929,.19071
11,7.0002,.99403,.00597,66,5.6203,.79809,.20191
12,6.9955,.99336,.00664,67,5.5371,.78627,.21373
13,6.9904,.99264,.00736,68,5.4496,.77385,.22615
14,6.9855,.99194,.00806,69,5.3581,.76085,.23915
15,6.9809,.99129,.00871,70,5.2629,.74734,.25266
16,6.9769,.99072,.00928,71,5.1648,.73340,.26660
17,6.9734,.99022,.00978,72,5.0638,.71907,.28093
18,6.9703,.98978,.01022,73,4.9605,.70439,.29561
19,6.9673,.98935,.01065,74,4.8540,.68927,.31073
20,6.9641,.98891,.01109,75,4.7438,.67362,.32638
21,6.9608,.98843,.01157,76,4.6290,.65732,.34268
22,6.9574,.98795,.01205,77,4.5095,.64035,.35965
23,6.9537,.98742,.01258,78,4.3854,.62272,.37728
24,6.9496,.98685,.01315,79,4.2573,.60454,.39546
25,6.9451,.98620,.01380,80,4.1267,.58599,.41401
26,6.9400,.98549,.01451,81,3.9948,.56726,.43274
27,6.9343,.98467,.01533,82,3.8624,.54846,.45154
28,6.9280,.98378,.01622,83,3.7296,.52960,.47040
29,6.9212,.98281,.01719,84,3.5953,.51053,.48947
30,6.9139,.98177,.01823,85,3.4584,.49109,.50891
31,6.9060,.98065,.01935,86,3.3201,.47146,.52854
32,6.8976,.97945,.02055,87,3.1831,.45200,.54800
33,6.8884,.97815,.02185,88,3.0474,.43273,.56727
34,6.8785,.97675,.02325,89,2.9132,.41368,.58632
35,6.8677,.97522,.02478,90,2.7808,.39487,.60513
36,6.8561,.97356,.02644,91,2.6529,.37670,.62330
37,6.8435,.97177,.02823,92,2.5327,.35964,.64036
38,6.8297,.96981,.03019,93,2.4205,.34371,.65629
39,6.8147,.96768,.03232,94,2.3146,.32868,.67132
40,6.7982,.96535,.03465,95,2.2128,.31421,.68579
41,6.7802,.96278,.03722,96,2.1157,.30044,.69956
42,6.7603,.95997,.04003,97,2.0252,.28757,.71243
43,6.7387,.95689,.04311,98,1.9394,.27540,.72460
44,6.7151,.95354,.04646,99,1.8548,.26338,.73662
45,6.6897,.94994,.05006,100,1.7716,.25156,.74844
46,6.6624,.94606,.05394,101,1.6886,.23978,.76022
47,6.6333,.94193,.05807,102,1.6065,.22812,.77188
48,6.6022,.93751,.06249,103,1.5245,.21648,.78352
49,6.5690,.93279,.06721,104,1.4357,.20387,.79613
50,6.5334,.92774,.07226,105,1.3494,.19162,.80838
51,6.4953,.92234,.07766,106,1.2350,.17538,.82462
52,6.4551,.91662,.08338,107,1.0932,.15524,.84476
53,6.4124,.91057,.08943,108,.8609,.12224,.87776
54,6.3674,.90418,.09582,109,.4378,.06217,.93783
"",,Life,,,,Life,
Age,Annuity,Estate,Remainder,Age,Annuity,Estate,Remainder
0,6.8620,.98813,.01187,55,6.2451,.89930,.10070
1,6.9196,.99642,.00358,56,6.1962,.89225,.10775
2,6.9214,.99668,.00332,57,6.1445,.88481,.11519
3,6.9217,.99672,.00328,58,6.0904,.87701,.12299
4,6.9212,.99665,.00335,59,6.0340,.86889,.13111
5,6.9200,.99649,.00351,60,5.9754,.86046,.13954
6,6.9186,.99627,.00373,61,5.9144,.85167,.14833
7,6.9166,.99600,.00400,62,5.8504,.84246,.15754
8,6.9144,.99567,.00433,63,5.7832,.83278,.16722
9,6.9115,.99526,.00474,64,5.7129,.82266,.17734
10,6.9081,.99476,.00524,65,5.6394,.81208,.18792
11,6.9040,.99418,.00582,66,5.5623,.80097,.19903
12,6.8994,.99351,.00649,67,5.4809,.78924,.21076
13,6.8945,.99281,.00719,68,5.3952,.77691,.22309
14,6.8897,.99211,.00789,69,5.3055,.76399,.23601
15,6.8852,.99147,.00853,70,5.2122,.75056,.24944
16,6.8814,.99092,.00908,71,5.1159,.73670,.26330
17,6.8780,.99043,.00957,72,5.0169,.72244,.27756
18,6.8750,.99000,.01000,73,4.9155,.70783,.29217
19,6.8721,.98958,.01042,74,4.8109,.69278,.30722
20,6.8691,.98915,.01085,75,4.7026,.67718,.32282
21,6.8659,.98869,.01131,76,4.5898,.66093,.33907
22,6.8626,.98821,.01179,77,4.4723,.64401,.35599
23,6.8591,.98771,.01229,78,4.3500,.62641,.37359
24,6.8552,.98715,.01285,79,4.2239,.60825,.39175
25,6.8508,.98652,.01348,80,4.0952,.58971,.41029
26,6.8460,.98583,.01417,81,3.9652,.57099,.42901
27,6.8405,.98503,.01497,82,3.8346,.55218,.44782
28,6.8345,.98416,.01584,83,3.7036,.53331,.46669
29,6.8279,.98322,.01678,84,3.5710,.51422,.48578
30,6.8208,.98220,.01780,85,3.4357,.49474,.50526
31,6.8133,.98111,.01889,86,3.2991,.47507,.52493
32,6.8052,.97995,.02005,87,3.1635,.45555,.54445
33,6.7964,.97867,.02133,88,3.0293,.43622,.56378
34,6.7869,.97731,.02269,89,2.8965,.41710,.58290
35,6.7765,.97581,.02419,90,2.7654,.39822,.60178
36,6.7652,.97420,.02580,91,2.6387,.37997,.62003
37,6.7531,.97245,.02755,92,2.5196,.36282,.63718
38,6.7398,.97053,.02947,93,2.4084,.34680,.65320
39,6.7253,.96845,.03155,94,2.3034,.33169,.66831
40,6.7095,.96617,.03383,95,2.2024,.31714,.68286
41,6.6920,.96365,.03635,96,2.1061,.30328,.69672
42,6.6729,.96089,.03911,97,2.0163,.29034,.70966
43,6.6519,.95787,.04213,98,1.9312,.27809,.72191
44,6.6290,.95458,.04542,99,1.8472,.26599,.73401
45,6.6045,.95104,.04896,100,1.7645,.25409,.74591
46,6.5780,.94723,.05277,101,1.6822,.24223,.75777
47,6.5498,.94317,.05683,102,1.6006,.23048,.76952
48,6.5196,.93882,.06118,103,1.5191,.21876,.78124
49,6.4874,.93418,.06582,104,1.4309,.20606,.79394
50,6.4528,.92920,.07080,105,1.3452,.19371,.80629
51,6.4158,.92388,.07612,106,1.2315,.17733,.82267
52,6.3767,.91824,.08176,107,1.0904,.15702,.84298
53,6.3352,.91227,.08773,108,.8590,.12370,.87630
54,6.2914,.90597,.09403,109,.4371,.06294,.93706
"",,Life,,,,Life,
Age,Annuity,Estate,Remainder,Age,Annuity,Estate,Remainder
0,6.7685,.98820,.01180,55,6.1720,.90111,.09889
1,6.8253,.99649,.00351,56,6.1243,.89415,.10585
2,6.8271,.99675,.00325,57,6.0740,.88680,.11320
3,6.8274,.99680,.00320,58,6.0212,.87909,.12091
4,6.8269,.99673,.00327,59,5.9662,.87106,.12894
5,6.8259,.99658,.00342,60,5.9090,.86272,.13728
6,6.8245,.99637,.00363,61,5.8495,.85402,.14598
7,6.8226,.99610,.00390,62,5.7870,.84490,.15510
8,6.8204,.99578,.00422,63,5.7214,.83532,.16468
9,6.8177,.99538,.00462,64,5.6527,.82529,.17471
10,6.8143,.99489,.00511,65,5.5808,.81480,.18520
11,6.8104,.99432,.00568,66,5.5053,.80378,.19622
12,6.8059,.99366,.00634,67,5.4256,.79214,.20786
13,6.8011,.99296,.00704,68,5.3417,.77990,.22010
14,6.7964,.99228,.00772,69,5.2538,.76706,.23294
15,6.7921,.99165,.00835,70,5.1624,.75371,.24629
16,6.7884,.99110,.00890,71,5.0680,.73992,.26008
17,6.7851,.99062,.00938,72,4.9708,.72574,.27426
18,6.7822,.99020,.00980,73,4.8712,.71120,.28880
19,6.7794,.98980,.01020,74,4.7686,.69621,.30379
20,6.7766,.98938,.01062,75,4.6621,.68067,.31933
21,6.7735,.98893,.01107,76,4.5512,.66447,.33553
22,6.7703,.98847,.01153,77,4.4356,.64759,.35241
23,6.7670,.98798,.01202,78,4.3152,.63003,.36997
24,6.7633,.98744,.01256,79,4.1910,.61189,.38811
25,6.7591,.98683,.01317,80,4.0642,.59337,.40663
26,6.7544,.98615,.01385,81,3.9360,.57465,.42535
27,6.7491,.98537,.01463,82,3.8071,.55584,.44416
28,6.7434,.98453,.01547,83,3.6779,.53697,.46303
29,6.7370,.98361,.01639,84,3.5469,.51785,.48215
30,6.7302,.98262,.01738,85,3.4133,.49834,.50166
31,6.7230,.98155,.01845,86,3.2783,.47863,.52137
32,6.7152,.98042,.01958,87,3.1443,.45906,.54094
33,6.7067,.97918,.02082,88,3.0115,.43967,.56033
34,6.6976,.97784,.02216,89,2.8800,.42048,.57952
35,6.6875,.97638,.02362,90,2.7502,.40152,.59848
36,6.6767,.97480,.02520,91,2.6246,.38319,.61681
37,6.6650,.97309,.02691,92,2.5066,.36597,.63403
38,6.6522,.97122,.02878,93,2.3964,.34987,.65013
39,6.6383,.96919,.03081,94,2.2923,.33468,.66532
40,6.6229,.96695,.03305,95,2.1921,.32005,.67995
41,6.6061,.96448,.03552,96,2.0966,.30611,.69389
42,6.5875,.96178,.03822,97,2.0075,.29309,.70691
43,6.5672,.95882,.04118,98,1.9230,.28076,.71924
44,6.5451,.95559,.04441,99,1.8396,.26858,.73142
45,6.5213,.95211,.04789,100,1.7576,.25661,.74339
46,6.4956,.94836,.05164,101,1.6758,.24466,.75534
47,6.4683,.94436,.05564,102,1.5947,.23283,.76717
48,6.4390,.94009,.05991,103,1.5138,.22102,.77898
49,6.4077,.93552,.06448,104,1.4262,.20822,.79178
50,6.3741,.93061,.06939,105,1.3410,.19578,.80422
51,6.3381,.92537,.07463,106,1.2280,.17928,.82072
52,6.3001,.91981,.08019,107,1.0877,.15880,.84120
53,6.2597,.91392,.08608,108,.8572,.12515,.87485
54,6.2171,.90770,.09230,109,.4363,.06370,.93630
"",,Life,,,,Life,
Age,Annuity,Estate,Remainder,Age,Annuity,Estate,Remainder
0,6.6775,.98827,.01173,55,6.1005,.90287,.09713
1,6.7335,.99656,.00344,56,6.0540,.89600,.10400
2,6.7353,.99683,.00317,57,6.0049,.88873,.11127
3,6.7356,.99688,.00312,58,5.9534,.88111,.11889
4,6.7352,.99681,.00319,59,5.8998,.87317,.12683
5,6.7342,.99667,.00333,60,5.8440,.86491,.13509
6,6.7329,.99647,.00353,61,5.7859,.85631,.14369
7,6.7311,.99620,.00380,62,5.7248,.84728,.15272
8,6.7290,.99589,.00411,63,5.6607,.83779,.16221
9,6.7263,.99550,.00450,64,5.5936,.82785,.17215
10,6.7231,.99502,.00498,65,5.5233,.81745,.18255
11,6.7193,.99445,.00555,66,5.4495,.80652,.19348
12,6.7149,.99380,.00620,67,5.3714,.79497,.20503
13,6.7102,.99311,.00689,68,5.2893,.78281,.21719
14,6.7057,.99244,.00756,69,5.2031,.77006,.22994
15,6.7015,.99182,.00818,70,5.1135,.75679,.24321
16,6.6978,.99128,.00872,71,5.0208,.74308,.25692
17,6.6946,.99081,.00919,72,4.9254,.72897,.27103
18,6.6919,.99040,.00960,73,4.8277,.71450,.28550
19,6.6892,.99000,.01000,74,4.7268,.69957,.30043
20,6.6865,.98959,.01041,75,4.6222,.68409,.31591
21,6.6835,.98916,.01084,76,4.5132,.66795,.33205
22,6.6805,.98871,.01129,77,4.3994,.65111,.34889
23,6.6773,.98824,.01176,78,4.2810,.63358,.36642
24,6.6737,.98771,.01229,79,4.1586,.61547,.38453
25,6.6697,.98712,.01288,80,4.0336,.59697,.40303
26,6.6653,.98646,.01354,81,3.9071,.57826,.42174
27,6.6602,.98570,.01430,82,3.7801,.55945,.44055
28,6.6546,.98488,.01512,83,3.6525,.54057,.45943
29,6.6485,.98398,.01602,84,3.5232,.52143,.47857
30,6.6420,.98301,.01699,85,3.3912,.50189,.49811
31,6.6350,.98198,.01802,86,3.2577,.48214,.51786
32,6.6275,.98087,.01913,87,3.1252,.46253,.53747
33,6.6193,.97966,.02034,88,2.9938,.44308,.55692
34,6.6105,.97835,.02165,89,2.8637,.42383,.57617
35,6.6008,.97693,.02307,90,2.7351,.40479,.59521
36,6.5904,.97538,.02462,91,2.6107,.38638,.61362
37,6.5791,.97371,.02629,92,2.4938,.36908,.63092
38,6.5668,.97188,.02812,93,2.3845,.35290,.64710
39,6.5533,.96989,.03011,94,2.2813,.33764,.66236
40,6.5385,.96770,.03230,95,2.1819,.32293,.67707
41,6.5222,.96529,.03471,96,2.0872,.30891,.69109
42,6.5043,.96263,.03737,97,1.9987,.29581,.70419
43,6.4846,.95973,.04027,98,1.9149,.28341,.71659
44,6.4632,.95655,.04345,99,1.8321,.27115,.72885
45,6.4401,.95313,.04687,100,1.7507,.25910,.74090
46,6.4152,.94945,.05055,101,1.6694,.24708,.75292
47,6.3886,.94552,.05448,102,1.5889,.23516,.76484
48,6.3602,.94131,.05869,103,1.5086,.22327,.77673
49,6.3298,.93681,.06319,104,1.4215,.21038,.78962
50,6.2971,.93198,.06802,105,1.3368,.19785,.80215
51,6.2622,.92681,.07319,106,1.2244,.18122,.81878
52,6.2252,.92132,.07868,107,1.0849,.16056,.83944
53,6.1859,.91551,.08449,108,.8554,.12659,.87341
54,6.1444,.90937,.09063,109,.4355,.06446,.93554
"",,Life,,,,Life,
Age,Annuity,Estate,Remainder,Age,Annuity,Estate,Remainder
0,6.5889,.98834,.01166,55,6.0305,.90458,.09542
1,6.6442,.99662,.00338,56,5.9852,.89778,.10222
2,6.6460,.99690,.00310,57,5.9374,.89060,.10940
3,6.6463,.99695,.00305,58,5.8871,.88307,.11693
4,6.6459,.99689,.00311,59,5.8348,.87521,.12479
5,6.6450,.99675,.00325,60,5.7803,.86705,.13295
6,6.6437,.99656,.00344,61,5.7235,.85853,.14147
7,6.6420,.99630,.00370,62,5.6639,.84959,.15041
8,6.6400,.99599,.00401,63,5.6013,.84019,.15981
9,6.6374,.99561,.00439,64,5.5356,.83035,.16965
10,6.6342,.99514,.00486,65,5.4669,.82003,.17997
11,6.6305,.99458,.00542,66,5.3946,.80920,.19080
12,6.6263,.99394,.00606,67,5.3182,.79774,.20226
13,6.6217,.99326,.00674,68,5.2377,.78566,.21434
14,6.6173,.99259,.00741,69,5.1533,.77299,.22701
15,6.6132,.99198,.00802,70,5.0653,.75980,.24020
16,6.6096,.99145,.00855,71,4.9744,.74617,.25383
17,6.6066,.99099,.00901,72,4.8808,.73213,.26787
18,6.6039,.99059,.00941,73,4.7848,.71773,.28227
19,6.6013,.99020,.00980,74,4.6858,.70287,.29713
20,6.5987,.98980,.01020,75,4.5830,.68745,.31255
21,6.5959,.98938,.01062,76,4.4757,.67136,.32864
22,6.5930,.98895,.01105,77,4.3638,.65457,.34543
23,6.5899,.98848,.01152,78,4.2472,.63707,.36293
24,6.5865,.98797,.01203,79,4.1266,.61899,.38101
25,6.5826,.98739,.01261,80,4.0034,.60051,.39949
26,6.5784,.98675,.01325,81,3.8787,.58181,.41819
27,6.5734,.98602,.01398,82,3.7533,.56300,.43700
28,6.5681,.98521,.01479,83,3.6274,.54411,.45589
29,6.5622,.98434,.01566,84,3.4998,.52496,.47504
30,6.5559,.98339,.01661,85,3.3693,.50540,.49460
31,6.5492,.98238,.01762,86,3.2374,.48561,.51439
32,6.5420,.98130,.01870,87,3.1063,.46595,.53405
33,6.5341,.98011,.01989,88,2.9763,.44645,.55355
34,6.5256,.97884,.02116,89,2.8475,.42713,.57287
35,6.5163,.97745,.02255,90,2.7202,.40803,.59197
36,6.5063,.97594,.02406,91,2.5969,.38954,.61046
37,6.4954,.97431,.02569,92,2.4811,.37216,.62784
38,6.4834,.97252,.02748,93,2.3727,.35591,.64409
39,6.4704,.97057,.02943,94,2.2704,.34056,.65944
40,6.4562,.96842,.03158,95,2.1718,.32577,.67423
41,6.4404,.96606,.03394,96,2.0778,.31168,.68832
42,6.4230,.96345,.03655,97,1.9900,.29851,.70149
43,6.4040,.96060,.03940,98,1.9069,.28603,.71397
44,6.3832,.95748,.04252,99,1.8247,.27370,.72630
45,6.3608,.95412,.04588,100,1.7438,.26157,.73843
46,6.3366,.95050,.04950,101,1.6631,.24947,.75053
47,6.3109,.94663,.05337,102,1.5832,.23747,.76253
48,6.2832,.94249,.05751,103,1.5033,.22550,.77450
49,6.2537,.93806,.06194,104,1.4168,.21251,.78749
50,6.2220,.93330,.06670,105,1.3327,.19990,.80010
51,6.1880,.92820,.07180,106,1.2209,.18314,.81686
52,6.1519,.92279,.07721,107,1.0821,.16232,.83768
53,6.1137,.91706,.08294,108,.8535,.12803,.87197
54,6.0733,.91100,.08900,109,.4348,.06522,.93478
"",,Life,,,,Life,
Age,Annuity,Estate,Remainder,Age,Annuity,Estate,Remainder
0,6.5027,.98841,.01159,55,5.9620,.90623,.09377
1,6.5571,.99668,.00332,56,5.9179,.89952,.10048
2,6.5590,.99696,.00304,57,5.8712,.89242,.10758
3,6.5593,.99702,.00298,58,5.8222,.88497,.11503
4,6.5590,.99697,.00303,59,5.7711,.87720,.12280
5,6.5581,.99683,.00317,60,5.7179,.86912,.13088
6,6.5569,.99664,.00336,61,5.6625,.86069,.13931
7,6.5552,.99639,.00361,62,5.6042,.85184,.14816
8,6.5532,.99609,.00391,63,5.5430,.84253,.15747
9,6.5508,.99572,.00428,64,5.4788,.83278,.16722
10,6.5477,.99525,.00475,65,5.4115,.82255,.17745
11,6.5441,.99470,.00530,66,5.3408,.81180,.18820
12,6.5399,.99407,.00593,67,5.2660,.80043,.19957
13,6.5355,.99340,.00660,68,5.1871,.78844,.21156
14,6.5312,.99274,.00726,69,5.1043,.77586,.22414
15,6.5272,.99213,.00787,70,5.0181,.76275,.23725
16,6.5237,.99161,.00839,71,4.9289,.74919,.25081
17,6.5208,.99116,.00884,72,4.8370,.73522,.26478
18,6.5182,.99076,.00924,73,4.7427,.72089,.27911
19,6.5157,.99039,.00961,74,4.6454,.70610,.29390
20,6.5132,.99000,.01000,75,4.5443,.69074,.30926
21,6.5105,.98959,.01041,76,4.4388,.67470,.32530
22,6.5077,.98917,.01083,77,4.3287,.65796,.34204
23,6.5047,.98872,.01128,78,4.2138,.64050,.35950
24,6.5015,.98822,.01178,79,4.0951,.62245,.37755
25,6.4978,.98766,.01234,80,3.9736,.60399,.39601
26,6.4937,.98704,.01296,81,3.8507,.58530,.41470
27,6.4889,.98632,.01368,82,3.7270,.56650,.43350
28,6.4838,.98553,.01447,83,3.6027,.54760,.45240
29,6.4781,.98468,.01532,84,3.4766,.52844,.47156
30,6.4721,.98375,.01625,85,3.3477,.50885,.49115
31,6.4656,.98277,.01723,86,3.2173,.48903,.51097
32,6.4586,.98171,.01829,87,3.0877,.46932,.53068
33,6.4510,.98055,.01945,88,2.9590,.44977,.55023
34,6.4428,.97931,.02069,89,2.8315,.43039,.56961
35,6.4339,.97795,.02205,90,2.7054,.41122,.58878
36,6.4242,.97648,.02352,91,2.5833,.39266,.60734
37,6.4137,.97488,.02512,92,2.4685,.37520,.62480
38,6.4021,.97313,.02687,93,2.3610,.35888,.64112
39,6.3896,.97122,.02878,94,2.2596,.34346,.65654
40,6.3758,.96912,.03088,95,2.1618,.32860,.67140
41,6.3605,.96680,.03320,96,2.0686,.31442,.68558
42,6.3437,.96424,.03576,97,1.9814,.30118,.69882
43,6.3253,.96144,.03856,98,1.8989,.28863,.71137
44,6.3051,.95838,.04162,99,1.8173,.27623,.72377
45,6.2834,.95507,.04493,100,1.7370,.26402,.73598
46,6.2599,.95151,.04849,101,1.6569,.25184,.74816
47,6.2349,.94770,.05230,102,1.5774,.23977,.76023
48,6.2080,.94362,.05638,103,1.4981,.22771,.77229
49,6.1793,.93926,.06074,104,1.4121,.21464,.78536
50,6.1485,.93457,.06543,105,1.3285,.20194,.79806
51,6.1154,.92954,.07046,106,1.2174,.18505,.81495
52,6.0803,.92421,.07579,107,1.0794,.16406,.83594
53,6.0431,.91855,.08145,108,.8517,.12946,.87054
54,6.0037,.91257,.08743,109,.4340,.06597,.93403
"",,Life,,,,Life,
Age,Annuity,Estate,Remainder,Age,Annuity,Estate,Remainder
0,6.4186,.98847,.01153,55,5.8950,.90783,.09217
1,6.4724,.99674,.00326,56,5.8520,.90120,.09880
2,6.4742,.99702,.00298,57,5.8064,.89418,.10582
3,6.4746,.99709,.00291,58,5.7585,.88681,.11319
4,6.4743,.99704,.00296,59,5.7086,.87913,.12087
5,6.4734,.99691,.00309,60,5.6567,.87114,.12886
6,6.4722,.99673,.00327,61,5.6026,.86280,.13720
7,6.4707,.99648,.00352,62,5.5457,.85403,.14597
8,6.4688,.99619,.00381,63,5.4858,.84481,.15519
9,6.4664,.99582,.00418,64,5.4230,.83514,.16486
10,6.4634,.99536,.00464,65,5.3572,.82501,.17499
11,6.4599,.99482,.00518,66,5.2880,.81435,.18565
12,6.4558,.99420,.00580,67,5.2147,.80306,.19694
13,6.4515,.99353,.00647,68,5.1374,.79116,.20884
14,6.4473,.99288,.00712,69,5.0562,.77865,.22135
15,6.4434,.99228,.00772,70,4.9716,.76563,.23437
16,6.4400,.99176,.00824,71,4.8841,.75214,.24786
17,6.4371,.99132,.00868,72,4.7938,.73825,.26175
18,6.4347,.99094,.00906,73,4.7012,.72399,.27601
19,6.4323,.99057,.00943,74,4.6056,.70926,.29074
20,6.4298,.99019,.00981,75,4.5063,.69397,.30603
21,6.4272,.98979,.01021,76,4.4025,.67799,.32201
22,6.4246,.98938,.01062,77,4.2941,.66129,.33871
23,6.4217,.98894,.01106,78,4.1810,.64388,.35612
24,6.4186,.98846,.01154,79,4.0640,.62585,.37415
25,6.4150,.98791,.01209,80,3.9442,.60741,.39259
26,6.4111,.98731,.01269,81,3.8230,.58874,.41126
27,6.4065,.98661,.01339,82,3.7009,.56994,.43006
28,6.4016,.98584,.01416,83,3.5782,.55105,.44895
29,6.3961,.98500,.01500,84,3.4537,.53188,.46812
30,6.3903,.98410,.01590,85,3.3264,.51226,.48774
31,6.3840,.98314,.01686,86,3.1975,.49241,.50759
32,6.3773,.98210,.01790,87,3.0692,.47266,.52734
33,6.3700,.98098,.01902,88,2.9419,.45306,.54694
34,6.3621,.97976,.02024,89,2.8157,.43362,.56638
35,6.3534,.97843,.02157,90,2.6908,.41438,.58562
36,6.3441,.97699,.02301,91,2.5698,.39575,.60425
37,6.3339,.97543,.02457,92,2.4560,.37822,.62178
38,6.3228,.97371,.02629,93,2.3495,.36182,.63818
39,6.3107,.97184,.02816,94,2.2489,.34633,.65367
40,6.2973,.96978,.03022,95,2.1519,.33139,.66861
41,6.2825,.96751,.03249,96,2.0594,.31715,.68285
42,6.2662,.96500,.03500,97,1.9729,.30383,.69617
43,6.2484,.96225,.03775,98,1.8910,.29121,.70879
44,6.2288,.95924,.04076,99,1.8100,.27874,.72126
45,6.2077,.95599,.04401,100,1.7302,.26646,.73354
46,6.1849,.95248,.04752,101,1.6507,.25420,.74580
47,6.1606,.94874,.05126,102,1.5717,.24205,.75795
48,6.1346,.94472,.05528,103,1.4929,.22991,.77009
49,6.1066,.94042,.05958,104,1.4075,.21675,.78325
50,6.0766,.93580,.06420,105,1.3244,.20396,.79604
51,6.0445,.93085,.06915,106,1.2140,.18695,.81305
52,6.0103,.92558,.07442,107,1.0766,.16580,.83420
53,5.9740,.92000,.08000,108,.8499,.13088,.86912
54,5.9357,.91409,.08591,109,.4333,.06672,.93328
"",,Life,,,,Life,
Age,Annuity,Estate,Remainder,Age,Annuity,Estate,Remainder
0,6.3367,.98853,.01147,55,5.8294,.90939,.09061
1,6.3897,.99680,.00320,56,5.7874,.90283,.09717
2,6.3916,.99708,.00292,57,5.7429,.89590,.10410
3,6.3920,.99715,.00285,58,5.6962,.88861,.11139
4,6.3917,.99711,.00289,59,5.6475,.88101,.11899
5,6.3909,.99698,.00302,60,5.5968,.87310,.12690
6,6.3898,.99680,.00320,61,5.5439,.86484,.13516
7,6.3882,.99657,.00343,62,5.4882,.85617,.14383
8,6.3864,.99628,.00372,63,5.4297,.84703,.15297
9,6.3841,.99592,.00408,64,5.3683,.83745,.16255
10,6.3812,.99547,.00453,65,5.3039,.82741,.17259
11,6.3778,.99493,.00507,66,5.2361,.81683,.18317
12,6.3738,.99432,.00568,67,5.1643,.80563,.19437
13,6.3696,.99366,.00634,68,5.0885,.79381,.20619
14,6.3655,.99301,.00699,69,5.0089,.78139,.21861
15,6.3617,.99242,.00758,70,4.9259,.76844,.23156
16,6.3584,.99191,.00809,71,4.8400,.75504,.24496
17,6.3556,.99148,.00852,72,4.7514,.74122,.25878
18,6.3532,.99110,.00890,73,4.6604,.72703,.27297
19,6.3509,.99075,.00925,74,4.5665,.71237,.28763
20,6.3486,.99038,.00962,75,4.4688,.69713,.30287
21,6.3461,.98999,.01001,76,4.3667,.68121,.31879
22,6.3435,.98959,.01041,77,4.2600,.66456,.33544
23,6.3408,.98916,.01084,78,4.1486,.64719,.35281
24,6.3378,.98869,.01131,79,4.0333,.62920,.37080
25,6.3343,.98816,.01184,80,3.9153,.61078,.38922
26,6.3305,.98757,.01243,81,3.7956,.59212,.40788
27,6.3262,.98688,.01312,82,3.6752,.57333,.42667
28,6.3214,.98613,.01387,83,3.5541,.55444,.44556
29,6.3161,.98531,.01469,84,3.4311,.53526,.46474
30,6.3105,.98443,.01557,85,3.3053,.51563,.48437
31,6.3044,.98349,.01651,86,3.1778,.49574,.50426
32,6.2980,.98248,.01752,87,3.0510,.47595,.52405
33,6.2909,.98138,.01862,88,2.9250,.45630,.54370
34,6.2833,.98019,.01981,89,2.8001,.43681,.56319
35,6.2749,.97889,.02111,90,2.6763,.41751,.58249
36,6.2659,.97748,.02252,91,2.5564,.39880,.60120
37,6.2561,.97595,.02405,92,2.4436,.38120,.61880
38,6.2453,.97427,.02573,93,2.3380,.36473,.63527
39,6.2336,.97244,.02756,94,2.2383,.34917,.65083
40,6.2207,.97043,.02957,95,2.1421,.33416,.66584
41,6.2064,.96819,.03181,96,2.0503,.31984,.68016
42,6.1906,.96573,.03427,97,1.9645,.30645,.69355
43,6.1733,.96303,.03697,98,1.8831,.29377,.70623
44,6.1543,.96007,.03993,99,1.8027,.28122,.71878
45,6.1338,.95687,.04313,100,1.7235,.26887,.73113
46,6.1117,.95342,.04658,101,1.6445,.25654,.74346
47,6.0881,.94974,.05026,102,1.5661,.24431,.75569
48,6.0627,.94578,.05422,103,1.4878,.23210,.76790
49,6.0356,.94155,.05845,104,1.4028,.21884,.78116
50,6.0064,.93699,.06301,105,1.3203,.20597,.79403
51,5.9750,.93210,.06790,106,1.2105,.18884,.81116
52,5.9418,.92691,.07309,107,1.0739,.16753,.83247
53,5.9064,.92140,.07860,108,.8481,.13230,.86770
54,5.8690,.91557,.08443,109,.4325,.06747,.93253
"",,Life,,,,Life,
Age,Annuity,Estate,Remainder,Age,Annuity,Estate,Remainder
0,6.2569,.98859,.01141,55,5.7652,.91090,.08910
1,6.3092,.99685,.00315,56,5.7242,.90442,.09558
2,6.3110,.99714,.00286,57,5.6808,.89756,.10244
3,6.3115,.99721,.00279,58,5.6351,.89035,.10965
4,6.3112,.99717,.00283,59,5.5876,.88283,.11717
5,6.3105,.99705,.00295,60,5.5380,.87501,.12499
6,6.3094,.99688,.00312,61,5.4863,.86684,.13316
